0 0.078 39.4 1.37e+04
1 0.178 36.1 1.28e+04
2 0.278 37.7 1.41e+04
3 0.378 38.4 1.44e+04
4 0.478 36.4 1.32e+04
5 0.578 40.1 1.31e+04
6 0.678 39.2 1.35e+04
7 0.778 38 1.44e+04
8 0.878 40.2 1.21e+04
9 0.978 39.9 1.4e+04
10 1.078 38.2 1.24e+04
11 1.178 38.8 1.32e+04
12 1.278 39.3 1.34e+04
13 1.378 37.9 1.34e+04
14 1.478 41.4 1.26e+04
15 1.578 39.7 1.39e+04
16 1.678 39.8 1.39e+04
17 1.778 39.5 1.37e+04
18 1.878 37.3 1.52e+04
19 1.978 40.8 1.33e+04
20 2.078 38.2 1.39e+04
21 2.178 39.3 1.32e+04
22 2.278 38.1 1.39e+04
23 2.378 42.5 1.43e+04
24 2.478 38.3 1.41e+04
25 2.578 40.2 1.47e+04
26 2.678 40.4 1.36e+04
27 2.778 38.3 1.48e+04
28 2.878 40.2 1.43e+04
29 2.978 37.3 1.36e+04
30 3.078 39.9 1.34e+04
31 3.178 37.4 1.48e+04
32 3.278 39.5 1.43e+04
33 3.378 38.3 1.44e+04
34 3.478 37.8 1.55e+04
35 3.578 39.6 1.3e+04
36 3.678 41.1 1.35e+04
37 3.778 36.6 1.42e+04
38 3.878 39.8 1.35e+04
39 3.978 37.4 1.41e+04
40 4.078 35.6 1.4e+04
41 4.178 38.7 1.4e+04
42 4.278 36.9 1.5e+04
43 4.378 37.8 1.45e+04
44 4.478 39.7 1.43e+04
45 4.578 36.8 1.36e+04
46 4.678 38.5 1.4e+04
47 4.778 39.5 1.39e+04
48 4.878 38.1 1.35e+04
49 4.978 41 1.48e+04
50 5.078 37.7 1.39e+04
51 5.177 35.4 1.42e+04
52 5.277 41.1 1.52e+04
53 5.377 36.6 1.4e+04
54 5.477 39.5 1.49e+04
55 5.577 39.2 1.32e+04
56 5.677 38.8 1.5e+04
57 5.777 36.8 1.28e+04
58 5.877 35.2 1.5e+04
59 5.977 37.3 1.41e+04
60 6.077 38.2 1.41e+04
61 6.177 41 1.51e+04
62 6.277 36.5 1.51e+04
63 6.377 38.8 1.46e+04
64 6.477 42 1.39e+04
65 6.577 40.3 1.31e+04
66 6.677 39.8 1.33e+04
67 6.777 37.4 1.43e+04
68 6.877 39.6 1.53e+04
69 6.977 39.5 1.49e+04
70 7.077 36.2 1.43e+04
71 7.177 39 1.4e+04
72 7.277 37.8 1.44e+04
73 7.377 38.6 1.39e+04
74 7.477 40.7 1.28e+04
75 7.577 39.4 1.51e+04
76 7.677 37 1.58e+04
77 7.777 37.5 1.34e+04
78 7.877 41.1 1.41e+04
79 7.977 40.9 1.2e+04
80 8.077 36.2 1.38e+04
81 8.177 37.8 1.55e+04
82 8.277 38.2 1.46e+04
83 8.377 41.3 1.48e+04
84 8.477 41 1.25e+04
85 8.577 38.5 1.41e+04
86 8.677 38 1.53e+04
87 8.777 40.6 1.4e+04
88 8.877 38 1.36e+04
89 8.977 39.7 1.28e+04
90 9.077 38.5 1.38e+04
91 9.177 38.8 1.43e+04
92 9.277 40.1 1.26e+04
93 9.377 37.5 1.43e+04
94 9.477 40 1.49e+04
95 9.577 39.8 1.36e+04
96 9.677 41.2 1.32e+04
97 9.777 39.1 1.4e+04
98 9.877 37.1 1.31e+04
99 9.977 40.1 1.42e+04
100 10.077 39 1.41e+04
101 10.177 36.2 1.33e+04
102 10.277 36.9 1.49e+04
103 10.377 40.3 1.39e+04
104 10.477 38.8 1.36e+04
105 10.577 37.3 1.43e+04
106 10.677 40.2 1.46e+04
107 10.777 38.3 1.47e+04
108 10.877 40 1.35e+04
109 10.978 36.9 1.4e+04
110 11.078 37.6 1.38e+04
111 11.178 41.7 1.4e+04
112 11.278 39.3 1.31e+04
113 11.378 42.6 1.45e+04
114 11.478 38.6 1.36e+04
115 11.578 39.3 1.31e+04
116 11.678 38.1 1.48e+04
117 11.778 41.7 1.34e+04
118 11.878 39 1.39e+04
119 11.978 42.2 1.43e+04
120 12.078 38.7 1.37e+04
121 12.178 38 1.43e+04
122 12.278 36.9 1.4e+04
123 12.378 38 1.46e+04
124 12.478 38.3 1.5e+04
125 12.578 39.4 1.4e+04
126 12.678 40.9 1.41e+04
127 12.778 37.9 1.53e+04
128 12.878 40.4 1.38e+04
129 12.978 40.3 1.43e+04
130 13.078 34.8 1.54e+04
131 13.178 38.3 1.32e+04
132 13.278 39.8 1.29e+04
133 13.378 39.9 1.26e+04
134 13.478 36.8 1.29e+04
135 13.578 39.2 1.47e+04
136 13.678 41.1 1.34e+04
137 13.778 41 1.33e+04
138 13.850 44.3 1.51e+04
139 13.978 41.5 1.44e+04
140 14.078 41 1.32e+04
141 14.178 40 1.4e+04
142 14.278 37.8 1.34e+04
143 14.378 39.9 1.35e+04
144 14.478 38.9 1.34e+04
145 14.578 36.9 1.38e+04
146 14.678 39 1.35e+04
147 14.778 39 1.36e+04
148 14.878 39.1 1.44e+04
149 14.978 39.2 1.33e+04
150 15.078 35.4 1.29e+04
151 15.178 36 1.52e+04
152 15.278 38.7 1.4e+04
153 15.378 39.7 1.36e+04
154 15.478 36.7 1.28e+04
155 15.578 39.2 1.52e+04
156 15.678 39.8 1.38e+04
157 15.778 40.6 1.43e+04
158 15.878 39.7 1.31e+04
159 15.978 38.1 1.36e+04
160 16.078 38.5 1.38e+04
161 16.178 38 1.31e+04
162 16.278 39.2 1.35e+04
163 16.378 39.2 1.54e+04
164 16.478 37.8 1.45e+04
165 16.578 37.9 1.54e+04
166 16.678 40.3 1.38e+04
167 16.778 35.7 1.43e+04
168 16.878 35.7 1.57e+04
169 16.978 39.4 1.31e+04
170 17.078 40.1 1.35e+04
171 17.178 41.7 1.25e+04
172 17.278 42.1 1.23e+04
173 17.377 38.9 1.42e+04
174 17.477 39.7 1.38e+04
175 17.577 40 1.42e+04
176 17.677 38 1.46e+04
177 17.777 37 1.4e+04
178 17.877 38.6 1.44e+04
179 17.977 38.1 1.52e+04
180 18.077 37.6 1.37e+04
181 18.177 37.8 1.46e+04
182 18.277 40.6 1.43e+04
183 18.377 39.3 1.32e+04
